"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845513853393863164","Sun Oct 13 17:16:05 +0000 2024","0","Kita fans timnas ribut sama wasit Oman dan kecurangan Bahrain tapi ada segelintir orang Indonesia langsung memanipulasi kata giliran di curangin di sepak bola ribut giliran di curangi pilpres diem Tau kan kenapa mereka ribut karena yg di dukung mereka kalah sama Dari.?","1845513853393863164","","","in","Tebingtinggi, Indonesia","0","0","0","https://x.com/TTV_Random/status/1845513853393863164","1828446425904279552","TTV_Random"
"1845466088794095640","Sun Oct 13 17:16:01 +0000 2024","0","@garagarabola_ Halah suporter timnas fomo Ucap abang2 yang keren-keren dan paling kritis.","1845513838378283240","","garagarabola_","in","Somalia","0","0","0","https://x.com/eky_awan8/status/1845513838378283240","1160147150","eky_awan8"
"1845513742148083989","Sun Oct 13 17:15:38 +0000 2024","0","Timnas Polandia tumbang saat menjamu Portugal di UEFA Nations League. Robert Lewandowski mengecam performa rekan setimnya atas kekalahan tersebut. https://t.co/dZ4gXUQ4JA","1845513742148083989","","","in","","0","0","0","https://x.com/detikcom/status/1845513742148083989","69183155","detikcom"
"1845513686569697780","Sun Oct 13 17:15:25 +0000 2024","0","Harganya bikin nangis ","1845513686569697780","","","in","Jakarta Capital Region","0","0","0","https://x.com/polisiolahraga/status/1845513686569697780","2459065278","polisiolahraga"
"1845513618659635709","Sun Oct 13 17:15:09 +0000 2024","0","Timnas Indonesia U-17 Dihantui Satu Kelemahan Jelang Kualifikasi Piala Asia U-17 2025 https://t.co/XlTpBeesN7","1845513618659635709","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1845513618659635709","132078023","officialinews_"
"1845435874026324352","Sun Oct 13 17:14:10 +0000 2024","0","@nvnpras Merayakan timnas masuk pildun mas ","1845513370805645735","","nvnpras","in","Indonesia","0","0","0","https://x.com/FNKN17_/status/1845513370805645735","346625105","FNKN17_"
"1845462395621343675","Sun Oct 13 17:13:46 +0000 2024","0","@liskiataumi @Lenyapbentar @rafly74541 @faz_hrp @zenrs Terussss gara gara babaturan SIA hiji nu te resep ka timnas jadi kabeh bobotoh di cap te resep timnas.??? KADIEU CING DEKET A CUUHHHH ANJ ","1845513269865525462","","liskiataumi","in","","0","0","0","https://x.com/Bandung0213/status/1845513269865525462","1161863478799290368","Bandung0213"
"1845513220783792519","Sun Oct 13 17:13:34 +0000 2024","0","3 Pemain China yang Pernah Jejakkan Kaki di Eropa: Bisa Jadi Ancaman untuk Timnas Indonesia https://t.co/36kb7DxPg2 #Bola","1845513220783792519","","","in","Jakarta","0","0","0","https://x.com/liputan6dotcom/status/1845513220783792519","47596019","liputan6dotcom"
"1845495091601047658","Sun Oct 13 17:13:29 +0000 2024","0","@gomdeukie16 Timnas kita lagi seksi banget gom. Wajar ‍↔️‍↔️‍↔️‍↔️‍↔️","1845513201477353818","","gomdeukie16","in","","0","0","0","https://x.com/heeyima/status/1845513201477353818","163149784","heeyima"
"1845107066932953409","Sun Oct 13 17:13:25 +0000 2024","0","@yogapbw @KemenperinRI Wkwkwkw ngedukung timnas dibilang pro mulyono ","1845513185249640611","","yogapbw","in","","0","0","0","https://x.com/ojet629/status/1845513185249640611","1466819431124770816","ojet629"
"1845504518462828823","Sun Oct 13 17:01:41 +0000 2024","0","@sovissuh Timnas kan?","1845510229720727917","","sovissuh","in","jenren, noren","0","1","0","https://x.com/flowwinaa/status/1845510229720727917","1344627565495873538","flowwinaa"
"1845510087617716386","Sun Oct 13 17:01:07 +0000 2024","0","Jadi sebelah gue ada 4 orang ngomongin timnas lawan bahraincok kemarin sama timnas futsal lawan malaysia. Seneng sih dengernya. Cuma aku malah ngekek gegara dia kek orang baru seneng timnas ibarat kayak fomo gitu. Lucuuu banget wkwkwk","1845510087617716386","","","in","","0","0","0","https://x.com/xiexieytta/status/1845510087617716386","1613777778360610816","xiexieytta"
"1845486262775578795","Sun Oct 13 17:00:06 +0000 2024","0","@mrdzputra makasih mas raka gini terus ya mas siarin via yutub timnas futsalnya","1845509831945515201","","mrdzputra","in","tangerang","0","0","0","https://x.com/kepalsuan_/status/1845509831945515201","2149974566","kepalsuan_"
"1845509821585666466","Sun Oct 13 17:00:04 +0000 2024","0","INDAR TIKTOKER KEMBALI VIRAL DENGAN KOLEKSINYA! https://t.co/dsFkkyeDLB https://t.co/qEsmo5otke https://t.co/S5WrTfVEvG https://t.co/Pw3Bxdy9Ij https://t.co/k3zX2pRxdt #vcsbugill Guru Gembul Panas Timnas Malam Besok Senin Tidur Rebahan One Piece #viralvideo Nurul","1845509821585666466","","","in","Miri","0","1","0","https://x.com/doodrevenge/status/1845509821585666466","1488836796951765000","doodrevenge"
"1845005761535148331","Sun Oct 13 16:59:33 +0000 2024","0","@KevinDiks_ welcome bro i hope u are happy here. siap siap nanti diospek sama bg es krim ketua osis timnas wkwk","1845509691646120351","","KevinDiks_","in","","0","0","0","https://x.com/RicaRica27/status/1845509691646120351","1800509425100451841","RicaRica27"
